@relation Bruno_Grisci_notifications

@attribute priority numeric
@attribute arrival_time numeric
@attribute removal_time numeric
@attribute clicked {true,false}
@attribute sender_package {com.android.vending,com.facebook.orca,com.whatsapp,com.ideashower.readitlater.pro,com.google.android.gm,org.telegram.messenger,com.facebook.katana,com.skype.raider,com.nsds.notifyme,com.twitter.android,android,com.google.android.apps.plus,com.android.deskclock,com.google.android.youtube,com.android.systemui,com.android.shell,com.google.android.googlequicksearchbox,com.bruno.magicmap,com.motorola.contextual.smartrules2}
@attribute sender_app_name {'Google Play Store',Messenger,WhatsApp,Pocket,Gmail,Telegram,Facebook,Skype,NotifyMe,Twitter,'Android system',Google+,Clock,YouTube,'System UI',Shell,'Google App','Magic Map',Assist}
@attribute phone_status {UNLOCKED,LOCKED}
@attribute ringer_mode {SOUND,VIBRATE,SILENT}
@attribute interruption_filter {INTERRUPTION_FILTER_ALL}
@attribute filter_cleared {true}
@attribute led {false,true}
@attribute vibrate {false,true}
@attribute sound {false,true}
@attribute latitude numeric
@attribute longitude numeric
@attribute activity numeric
@attribute surrounding_sound {still,unknown,tilting,in_vehicle,on_bicycle,on_foot}
@attribute wifi {SILENT,unknow,SPEAKING}
@attribute proximity {true,false}
@attribute something {false}

@data
1,1423263776396,1423264140644,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,unknown,SILENT,true,false
1,1423263709358.000128,1423264140644,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423263594886.000128,1423264140644,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,true,false,0,0,0,still,SILENT,true,false
1,1423264156534.000128,1423264161708.999936,false,com.whatsapp,WhatsApp,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,true,false,0,0,0,tilting,SILENT,true,false
1,1423264571137.999872,1423264582928,false,com.whatsapp,WhatsApp,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,false,false,0,0,0,unknown,SILENT,true,false
1,1423264563582.000128,1423264582928,false,com.whatsapp,WhatsApp,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,false,false,0,0,0,unknown,SILENT,true,false
1,1423264553232,1423264582928,false,com.whatsapp,WhatsApp,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,false,false,0,0,0,unknown,SILENT,true,false
1,1423264545651.000064,1423264582928,false,com.whatsapp,WhatsApp,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,false,false,0,0,0,unknown,SILENT,true,false
1,1423264538576.999936,1423264582928,false,com.whatsapp,WhatsApp,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,false,false,0,0,0,unknown,SILENT,true,false
1,1423264534447.000064,1423264582928,false,com.whatsapp,WhatsApp,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,false,false,0,0,0,unknown,SILENT,true,false
1,1423264525000.999936,1423264582928,false,com.whatsapp,WhatsApp,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,false,false,0,0,0,unknown,SILENT,true,false
1,1423264520703.000064,1423264582928,false,com.whatsapp,WhatsApp,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,false,false,0,0,0,unknown,SILENT,true,false
1,1423264515782.000128,1423264582928,false,com.whatsapp,WhatsApp,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,false,false,0,0,0,unknown,SILENT,true,false
1,1423264512340.999936,1423264582928,false,com.whatsapp,WhatsApp,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,false,false,0,0,0,unknown,SILENT,true,false
1,1423264508129.999872,1423264582928,false,com.whatsapp,WhatsApp,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,false,false,0,0,0,unknown,SILENT,true,false
1,1423264501968.999936,1423264582928,false,com.whatsapp,WhatsApp,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,false,false,0,0,0,still,SILENT,true,false
0,1423264130969.999872,1423264582982.000128,false,com.google.android.gm,Gmail,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,true,0,0,0,unknown,SILENT,true,false
-1,1423261723537.999872,1423264583028,false,com.android.vending,'Google Play Store',UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,false,false,0,0,0,still,SILENT,true,false
-1,1423261675828.999936,1423264583076.999936,false,com.android.vending,'Google Play Store',UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,false,false,0,0,0,still,SILENT,true,false
-1,1423261637248,1423264583124.999936,false,com.android.vending,'Google Play Store',UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,false,false,0,0,0,still,SILENT,true,false
-1,1423261581827.000064,1423264583175.000064,false,com.android.vending,'Google Play Store',UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,false,false,0,0,0,still,SILENT,true,false
-1,1423261466315.000064,1423264583233.999872,false,com.android.vending,'Google Play Store',UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,false,false,0,0,0,still,SILENT,true,false
-1,1423261399070.000128,1423264583275.000064,false,com.android.vending,'Google Play Store',UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,false,false,0,0,0,still,SILENT,true,false
1,1423264682368,1423264695568.999936,true,com.whatsapp,WhatsApp,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,true,false,0,0,0,still,SILENT,true,false
1,1423264717814.000128,1423264718959.000064,false,com.whatsapp,WhatsApp,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,true,false,0,0,0,still,SILENT,true,false
1,1423264713223.000064,1423264718959.000064,false,com.whatsapp,WhatsApp,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,false,false,0,0,0,still,SILENT,true,false
1,1423264707982.000128,1423264718959.000064,false,com.whatsapp,WhatsApp,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,true,false,0,0,0,still,SILENT,true,false
1,1423264608792.999936,1423264718959.000064,false,com.whatsapp,WhatsApp,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,false,false,0,0,0,in_vehicle,SILENT,true,false
1,1423264606884.999936,1423264718959.000064,false,com.whatsapp,WhatsApp,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,false,false,0,0,0,in_vehicle,SILENT,true,false
1,1423264605095.000064,1423264718959.000064,false,com.whatsapp,WhatsApp,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,false,false,0,0,0,in_vehicle,SILENT,true,false
1,1423264992939.000064,1423265044486.000128,true,com.whatsapp,WhatsApp,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,true,false,0,0,0,still,SILENT,true,false
1,1423264767825.999872,1423265044486.000128,true,com.whatsapp,WhatsApp,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,true,false,0,0,0,still,SILENT,true,false
0,1423265205220,1423265213652.999936,false,com.google.android.gm,Gmail,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,true,0,0,0,tilting,SILENT,true,false
1,1423265299044.999936,1423265306366.000128,true,com.whatsapp,WhatsApp,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,false,false,0,0,0,tilting,SILENT,true,false
1,1423265102124.999936,1423265306366.000128,true,com.whatsapp,WhatsApp,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,false,false,0,0,0,unknown,SILENT,true,false
0,1423265260534.000128,1423265345787.000064,true,com.google.android.gm,Gmail,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,true,0,0,0,still,SILENT,true,false
1,1423265920115.000064,1423265980792.999936,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423265876230.000128,1423265980792.999936,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423265868636,1423265980792.999936,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423265846539.000064,1423265980792.999936,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423265838139.000064,1423265980792.999936,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423265834184,1423265980792.999936,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423265830243.000064,1423265980792.999936,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423265818204.999936,1423265980792.999936,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423265803404,1423265980792.999936,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423265800112,1423265980792.999936,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423265762912.999936,1423265980792.999936,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423265757756,1423265980792.999936,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423265753995.000064,1423265980792.999936,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423265719587.000064,1423265980792.999936,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423265706705.999872,1423265980792.999936,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423265959676,1423266017979.000064,true,org.telegram.messenger,Telegram,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,true,true,0,0,0,still,SILENT,true,false
1,1423270982545.999872,1423270993360.999936,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423270946292,1423270993360.999936,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423270944073.999872,1423270993360.999936,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423270936200.999936,1423270993360.999936,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423270912999.000064,1423270993360.999936,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423270911544.999936,1423270993360.999936,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423270733673.999872,1423270993360.999936,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423270719342.000128,1423270993360.999936,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423270673668.999936,1423270993360.999936,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,true,false,0,0,0,still,SILENT,true,false
1,1423270533009.999872,1423270993360.999936,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423270501604.999936,1423270993360.999936,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423270463712,1423270993360.999936,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423270453667.000064,1423270993360.999936,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,true,false,0,0,0,still,SILENT,true,false
2,1423271262542.000128,1423271269675.000064,false,com.facebook.katana,Facebook,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,true,false,0,0,0,still,SILENT,true,false
1,1423271248156.999936,1423271466535.000064,true,com.whatsapp,WhatsApp,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,false,false,0,0,0,still,SILENT,true,false
1,1423271210708.999936,1423271466535.000064,true,com.whatsapp,WhatsApp,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,false,false,0,0,0,still,SILENT,true,false
1,1423271180527.000064,1423271466535.000064,true,com.whatsapp,WhatsApp,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,false,false,0,0,0,still,SILENT,true,false
1,1423271150512,1423271466535.000064,true,com.whatsapp,WhatsApp,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,false,false,0,0,0,still,SILENT,true,false
1,1423271116567.000064,1423271466535.000064,true,com.whatsapp,WhatsApp,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,false,false,0,0,0,still,SILENT,true,false
1,1423271054996,1423271466535.000064,true,com.whatsapp,WhatsApp,UNLOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,false,false,false,0,0,0,tilting,SILENT,true,false
1,1423270451703.000064,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423270414270.000128,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423270393446.000128,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423270356004.999936,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423270341176,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423270336236,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423270320142.000128,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423270308799.000064,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423270303239.000064,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423270284006.000128,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423270253731.000064,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423270248294.000128,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423270240516,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423270229535.000064,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423270113088,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423269859228,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423269736574.000128,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423269395976,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423269120752,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423269113092,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423269107599.000064,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423269104631.000064,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423269101452.999936,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423269088542.000128,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423269014979.000064,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423269009424.999936,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423268987009.999872,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423268971974.000128,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423268966692.999936,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423268959268.999936,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423268953200.999936,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423268946403.000064,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423268937480.999936,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423268919040.999936,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423268896531.000064,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423268894447.000064,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423268884020,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423268819732,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423268816127.000064,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423268782299.000064,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423268780505.999872,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423268757105.999872,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423268754012.999936,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423268736732.999936,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423268713254.000128,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423268711958.000128,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423268707073.999872,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423268670390.000128,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423268662081.999872,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423268657559.000064,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423268656504.999936,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423268644412,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423268610751.000064,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
1,1423268593540,1423271466535.000064,true,com.whatsapp,WhatsApp,LOCKED,SOUND,INTERRUPTION_FILTER_ALL,true,true,false,false,0,0,0,still,SILENT,true,false
